ira,irb,irc,ird,ci,ai,col,edge,mean,std,label,name
0.012496696,4.477709,0.8236096,87.0065,0.40100116,0.09390153,3,0.014876322,108.3854,15.45495,0,ISIC_0024954.jpg
0.022214519,3.1570797,2.4546978,146.60466,0.53461146,0.0811206,2,0.039326895,133.7198,20.83762,0,ISIC_0024955.jpg
0.019537989,2.963095,2.3461049,154.80183,0.61962324,0.055298135,3,0.03909874,113.33978,20.277351,0,ISIC_0024956.jpg
0.016626392,3.612217,0.690211,54.615112,0.61460274,0.07642299,1,0.008358865,125.285866,16.534824,0,ISIC_0024957.jpg
0.02017831,3.3762054,1.1409403,73.70351,0.6321322,0.06809032,2,0.012881338,110.919106,23.049599,0,ISIC_0024959.jpg
0.02094389,3.4991121,1.2850039,79.79607,0.57718754,0.080958605,2,0.014925006,114.796425,13.133571,0,ISIC_0024960.jpg
0.013423687,3.84078,1.2915612,124.713745,0.49181843,0.07925939,2,0.013571765,118.158295,17.816813,0,ISIC_0024964.jpg
0.02184547,4.9696984,2.0934603,146.75784,0.23376738,0.1826384,1,0.036123157,141.78683,12.695364,0,ISIC_0024965.jpg
0.021577219,3.3676572,1.6959147,103.25978,0.56092316,0.06519174,1,0.023304295,122.01502,16.111273,0,ISIC_0024966.jpg
0.033019207,3.6664557,1.5072999,61.24106,0.49379745,0.1325525,3,0.022028383,80.3225,15.38303,0,ISIC_0024968.jpg
0.036346853,3.2243452,6.702936,424.94003,0.17037648,0.25942525,2,0.22647573,127.78678,9.12635,0,ISIC_0024969.jpg
0.016969178,3.195841,1.9681317,152.82263,0.577893,0.08573308,2,0.029554645,115.28485,17.10271,0,ISIC_0024974.jpg
0.020398263,5.667765,1.362126,99.33453,0.21201874,0.18662524,3,0.028314654,64.52467,20.113605,0,ISIC_0024975.jpg
0.01765013,4.8669233,0.40476546,29.682343,0.37841123,0.08151683,1,0.006333218,157.5945,13.436927,0,ISIC_0024976.jpg
0.019797163,3.3494697,2.0477629,137.43256,0.5231796,0.094018646,3,0.031100601,74.378944,19.389174,0,ISIC_0024977.jpg
0.022956122,3.3748462,1.2211739,68.4675,0.62946194,0.04631956,1,0.012125849,124.860725,9.707865,0,ISIC_0024978.jpg
0.013430725,4.518506,0.8006709,76.77103,0.40600264,0.07493281,3,0.008514927,118.51773,18.845173,0,ISIC_0024979.jpg
0.018433565,3.6071503,2.2440925,166.49203,0.43534794,0.12316052,3,0.03891877,108.26479,18.870586,0,ISIC_0024980.jpg
0.014427383,3.525471,1.4589503,133.18762,0.5429603,0.075909756,3,0.018166171,76.86911,15.409878,0,ISIC_0024983.jpg
0.018082574,3.0180948,2.668373,193.51537,0.55834967,0.074553005,1,0.047427163,115.97848,15.853363,0,ISIC_0024985.jpg
0.029552212,3.0418446,2.3568616,103.981445,0.58691126,0.07507829,2,0.04165251,80.99123,23.700468,0,ISIC_0024986.jpg
0.03259269,4.2457595,0.35765055,14.427429,0.48901877,0.1130601,1,0.009539824,156.45715,14.534831,0,ISIC_0024988.jpg
0.024419323,4.147141,4.205419,263.58914,0.23702307,0.25254095,1,0.14701727,146.0718,11.7266865,0,ISIC_0024989.jpg
0.013677737,3.611573,1.0014067,94.65155,0.58344704,0.058724433,3,0.009326015,100.354774,18.799606,0,ISIC_0024990.jpg
0.017239556,2.887488,3.4858294,259.40778,0.5322581,0.04554617,3,0.06715604,102.19079,16.487648,0,ISIC_0024991.jpg
0.015431614,4.5714436,1.1734602,98.86505,0.36803493,0.092428714,1,0.01432827,129.39609,13.586478,0,ISIC_0024992.jpg
0.03465813,2.9685378,1.433774,53.576385,0.7424884,0.061387837,2,0.019424092,108.02209,17.80557,0,ISIC_0024993.jpg
0.026863314,3.3270748,2.9530516,167.95966,0.39362836,0.25201488,1,0.10798064,78.654594,19.790161,0,ISIC_0024995.jpg
0.020925855,3.6707413,0.4082376,25.109177,0.6520831,0.057806928,2,0.003936326,122.627174,31.550594,0,ISIC_0024996.jpg
0.019465212,3.6569,0.4279413,28.749207,0.6433122,0.052912753,1,0.006369361,125.33038,21.181276,0,ISIC_0024998.jpg
0.022631021,3.5413468,0.3008126,17.260376,0.7112277,0.069851324,3,0.004194784,59.474407,29.983988,0,ISIC_0025000.jpg
0.029505651,3.673337,0.3457947,16.179993,0.6165278,0.124266736,2,0.014303242,79.13225,29.689325,0,ISIC_0025001.jpg
0.016660437,4.2309723,2.6609695,206.93832,0.3326149,0.09438893,1,0.034904383,136.71956,16.189188,0,ISIC_0025002.jpg
0.025565596,3.9974163,0.89601177,46.845688,0.4806251,0.12760963,1,0.02249846,147.68494,16.489037,0,ISIC_0025003.jpg
0.022648714,3.354069,0.849973,48.85109,0.6846351,0.078023404,1,0.009907502,147.337,19.02046,0,ISIC_0025004.jpg
0.01651977,3.4333446,1.8882693,148.87564,0.52806383,0.07117678,1,0.024642607,114.857765,12.805024,0,ISIC_0025006.jpg
0.025210658,3.2101166,1.6735678,85.41992,0.6229346,0.045535658,2,0.022454897,106.42133,19.743423,0,ISIC_0025007.jpg
0.01563675,3.785975,1.8052263,149.29944,0.45904475,0.07958346,3,0.021446541,104.15836,16.532543,0,ISIC_0025008.jpg
0.02853985,4.1542683,1.0469191,55.882797,0.38176596,0.24267605,2,0.038770247,137.8352,21.017172,0,ISIC_0025009.jpg
0.013126039,4.0433536,1.0130196,105.04047,0.45160374,0.16952457,3,0.019961048,121.90691,18.529812,0,ISIC_0025010.jpg
0.01945455,3.434262,1.2517977,83.283875,0.6032838,0.054695126,2,0.013706922,104.149055,16.26473,0,ISIC_0025011.jpg
0.026986154,3.5638876,1.6979257,84.70645,0.49775156,0.13128516,3,0.026146024,117.55297,24.095646,0,ISIC_0025012.jpg
0.016115818,4.3504887,1.1387522,92.355255,0.40260184,0.106454074,2,0.014709459,94.358376,31.356728,0,ISIC_0025013.jpg
0.020051459,6.0462675,2.1666,167.55603,0.16319294,0.36512512,1,0.066951014,142.9748,12.014015,0,ISIC_0025014.jpg
0.031695846,3.1189387,2.9373066,121.53932,0.5072601,0.104159,2,0.054617397,122.73404,19.31255,0,ISIC_0025015.jpg
0.017357683,3.583331,0.35934252,27.102295,0.67942876,0.074091196,2,0.004870865,106.884964,17.658556,0,ISIC_0025017.jpg
0.015126064,3.5637512,1.6304758,142.28159,0.51430684,0.13948983,2,0.026781071,116.393776,14.021572,0,ISIC_0025020.jpg
0.020104174,5.539156,1.6520059,109.84686,0.2359967,0.15968351,1,0.0386724,132.78485,8.689231,0,ISIC_0025021.jpg
0.013563851,3.5467455,3.0946941,304.55862,0.39965242,0.1200701,3,0.05437434,97.026,15.947103,0,ISIC_0025022.jpg
0.010762462,3.2290175,2.2109594,267.5502,0.5492971,0.07492718,2,0.031980388,98.42706,17.530779,0,ISIC_0025023.jpg
0.01811479,3.889892,1.8661208,136.43884,0.42376,0.121368214,2,0.026625302,108.23586,15.72595,0,ISIC_0025024.jpg
0.013283367,3.3707051,3.1585054,307.9978,0.4408139,0.0731902,3,0.046957046,93.25619,19.394588,0,ISIC_0025025.jpg
0.019028299,3.0672681,1.8805394,127.04146,0.6441446,0.04282732,2,0.027246276,87.8191,22.991524,0,ISIC_0025026.jpg
0.032841466,4.623343,1.414435,61.168823,0.31696257,0.62195855,0,0.047138724,151.07379,6.597763,0,ISIC_0025027.jpg
0.013256598,3.5301156,1.7880245,175.00351,0.51588964,0.07172789,2,0.022455145,87.77754,15.193929,0,ISIC_0025028.jpg
0.01063486,3.5897043,1.0920429,131.76352,0.5827161,0.04732656,2,0.009974535,98.66076,15.759584,0,ISIC_0025034.jpg
0.01550707,4.023452,1.6536943,136.3411,0.43030924,0.058065377,1,0.016130298,129.09097,13.877355,0,ISIC_0025036.jpg
0.012191769,3.619671,0.92381305,98.59311,0.5872507,0.06779063,3,0.010255407,120.199684,15.605933,0,ISIC_0025037.jpg
0.015650453,3.011504,1.9783903,164.53181,0.6424973,0.072280735,2,0.030149179,97.76968,22.942324,0,ISIC_0025039.jpg
0.015822059,4.508683,3.8798575,320.90277,0.25389495,0.1209379,1,0.05444236,129.0076,12.370722,0,ISIC_0025041.jpg
0.014832564,3.829964,0.463933,41.237335,0.5795795,0.12120089,3,0.009142738,99.46219,20.247324,0,ISIC_0025042.jpg
0.059814934,4.5475106,8.111069,260.38153,0.11368691,0.39690992,1,0.20706363,185.47026,10.879038,0,ISIC_0025043.jpg
0.025420852,2.930066,2.3220086,121.413605,0.6143402,0.09694008,2,0.042535868,82.47223,25.298288,0,ISIC_0025044.jpg
0.018078629,3.8301656,0.6118604,44.08432,0.56704164,0.08195398,2,0.006092634,89.69493,23.301582,0,ISIC_0025045.jpg
0.010327273,3.3347638,1.2275587,156.30243,0.62813175,0.09050257,3,0.018100707,33.913956,22.507349,0,ISIC_0025047.jpg
0.018390885,2.9750144,3.690593,275.31757,0.46189335,0.1250866,3,0.073415324,102.042595,15.855048,0,ISIC_0025048.jpg
0.013122751,3.6674757,0.54566765,54.192017,0.6240299,0.07847545,4,0.005789581,100.61179,26.66606,0,ISIC_0025049.jpg
0.010930092,3.4404974,2.3576198,295.67285,0.45955884,0.11925526,1,0.039622728,118.10463,9.460466,0,ISIC_0025050.jpg
0.023377107,4.138034,0.7281766,42.061813,0.46215096,0.11912117,2,0.021323314,93.82054,29.000679,0,ISIC_0025051.jpg
0.025005946,3.0354447,2.1889,112.63638,0.61582977,0.05435322,2,0.03414089,113.991844,15.491085,0,ISIC_0025052.jpg
0.013138742,3.8286886,1.7099783,167.67508,0.45996407,0.08209827,2,0.022083571,115.49697,12.193251,0,ISIC_0025053.jpg
0.01961222,3.9866536,1.929795,132.78915,0.39478728,0.08840672,1,0.02379501,125.1346,16.82273,0,ISIC_0025054.jpg
0.013844471,3.278477,0.98667604,92.32068,0.6937506,0.06651194,3,0.010195309,77.38387,15.421098,0,ISIC_0025055.jpg
0.020330725,3.3172905,2.1490018,137.38177,0.533199,0.07025982,3,0.032751933,90.079025,17.67005,0,ISIC_0025056.jpg
0.01772822,3.3325891,1.3032168,94.5385,0.63247985,0.06611319,2,0.01472459,93.552246,18.383394,0,ISIC_0025057.jpg
0.011632736,3.8295064,0.2735994,29.996368,0.62707573,0.044619154,1,0.00183754,137.15222,12.601887,0,ISIC_0025058.jpg
0.02740492,4.1501,1.1398911,55.012665,0.43278232,0.10431514,2,0.015770078,92.87345,20.412508,0,ISIC_0025059.jpg
0.013653761,3.7825804,1.641552,158.03616,0.46594894,0.10745536,2,0.021072738,114.36229,16.471846,0,ISIC_0025060.jpg
0.03730628,3.2651982,1.094535,40.436058,0.6405017,0.10256594,1,0.018455006,138.08327,24.626255,0,ISIC_0025061.jpg
0.02814452,3.1849375,1.6249003,75.19992,0.62978894,0.066217735,3,0.0241355,66.82391,27.092636,0,ISIC_0025062.jpg
0.024374144,4.0963063,0.38742247,22.481598,0.48373488,0.13667153,2,0.016145878,147.12946,22.698713,0,ISIC_0025065.jpg
0.017185366,4.54921,0.7992231,60.90451,0.39437383,0.1024175,1,0.011145795,122.450294,12.259336,0,ISIC_0025067.jpg
0.011232723,4.9502444,0.47470585,54.622192,0.36204198,0.08219679,3,0.010092129,99.87127,14.308996,0,ISIC_0025070.jpg
0.018465655,4.6493387,0.4195134,31.294281,0.38710275,0.14520985,3,0.013664926,110.386345,13.909742,0,ISIC_0025071.jpg
0.01450638,3.8581045,0.8154894,73.96243,0.5297049,0.07797663,2,0.008404969,112.98839,17.759813,0,ISIC_0025072.jpg
0.03599794,3.3504143,0.32941332,11.961647,0.7797536,0.07019106,3,0.003757987,63.573776,26.346497,0,ISIC_0025073.jpg
0.030205093,3.0029602,2.5525124,131.38295,0.48449463,0.1874047,2,0.081361175,94.81476,28.874424,0,ISIC_0025074.jpg
0.01432946,3.4135265,1.48353,135.70218,0.5735248,0.0734782,4,0.016823705,69.06749,22.108053,0,ISIC_0025077.jpg
0.011069375,4.7866135,0.54452974,63.569214,0.38107798,0.07282744,2,0.006171378,116.17526,16.911112,0,ISIC_0025078.jpg
0.015940554,4.1217446,1.3165339,108.707794,0.42592806,0.09935207,1,0.014403902,161.96269,9.589603,0,ISIC_0025079.jpg
0.025134088,5.625206,0.95039654,50.682556,0.25346622,0.14750257,1,0.021768102,139.14091,8.737226,0,ISIC_0025080.jpg
0.023526924,3.9702172,4.4637504,249.49025,0.28539467,0.109335735,2,0.06407624,108.5111,9.790502,0,ISIC_0025082.jpg
0.024333477,3.5512557,3.3579116,186.65077,0.37865052,0.12476541,1,0.059251767,149.59328,11.828248,0,ISIC_0025084.jpg
0.02394601,3.5260596,5.5743966,304.97565,0.29892185,0.11035847,3,0.09417477,109.09688,16.345688,0,ISIC_0025087.jpg
0.03137577,3.55543,0.658474,27.602936,0.63770986,0.079009734,2,0.008513523,117.68726,20.798775,0,ISIC_0025088.jpg
0.012454748,3.5405474,1.9057219,203.8313,0.48920974,0.12170432,2,0.0299704,78.1238,18.916342,0,ISIC_0025090.jpg
0.01746722,3.3171868,2.545201,190.61314,0.49398285,0.07445243,3,0.037626766,104.97661,22.052021,0,ISIC_0025091.jpg
0.01130641,3.698968,1.7328954,199.76797,0.4798475,0.08872815,3,0.019817246,92.40697,16.67484,0,ISIC_0025092.jpg
0.021266578,3.4053721,0.5964364,36.61078,0.7063949,0.070935324,1,0.006276428,120.00642,16.713917,0,ISIC_0025093.jpg
0.0307968,3.2689373,0.58395135,24.246689,0.7802548,0.051024053,1,0.005525818,68.944496,13.752681,0,ISIC_0025094.jpg
0.018698197,4.581885,1.1964302,86.818634,0.34981638,0.15907031,2,0.02255622,115.37021,15.640957,0,ISIC_0025095.jpg
0.014623387,3.3686564,1.2203478,108.59558,0.62468225,0.06438315,3,0.013328679,75.521736,24.485868,0,ISIC_0025096.jpg
0.016339898,5.026075,2.3939018,199.04523,0.24801882,0.14770713,1,0.044878796,130.32056,10.416046,0,ISIC_0025098.jpg
0.016786726,3.3214571,1.6541451,127.290695,0.58863693,0.09625604,3,0.020885417,46.76738,25.188429,0,ISIC_0025100.jpg
0.012900957,3.7544918,1.6015397,175.93625,0.44093752,0.15144324,2,0.026112597,128.37096,13.099613,0,ISIC_0025101.jpg
0.015905125,3.3707907,1.249347,101.81119,0.62255055,0.0678897,1,0.014440682,121.45779,14.933902,0,ISIC_0025104.jpg
0.027896551,4.074298,1.1302451,60.092407,0.3995563,0.24957508,2,0.049963955,98.97015,22.11246,0,ISIC_0025106.jpg
0.024210654,3.6843212,0.7879602,42.687744,0.58145857,0.085556656,1,0.009081457,113.90364,16.211674,0,ISIC_0025107.jpg
0.024155578,3.1343048,1.4888505,79.99495,0.66819346,0.057743605,3,0.020096898,81.82559,25.378702,0,ISIC_0025108.jpg
0.013363342,5.1591773,0.6932252,66.483,0.3247468,0.0745396,1,0.009401623,116.93651,10.211302,0,ISIC_0025109.jpg
0.012571296,3.5289478,1.5260673,160.7153,0.5320833,0.1073867,2,0.021846581,101.19118,18.655827,0,ISIC_0025110.jpg
0.027098201,6.566429,2.4285448,134.02255,0.14226873,0.26033407,0,0.09112208,162.97415,6.5677466,0,ISIC_0025111.jpg
0.043130115,4.8913765,3.643703,251.78879,0.10099461,0.33404493,1,0.18765725,154.38318,7.7101364,0,ISIC_0025112.jpg
0.016479688,3.1004663,1.6117737,126.36693,0.66569936,0.059084605,2,0.020971669,91.490265,23.52973,0,ISIC_0025114.jpg
0.023733724,3.3308644,0.8929344,50.8656,0.66066337,0.10726903,2,0.015432254,87.75262,11.0496855,0,ISIC_0025115.jpg
0.029325468,5.087554,3.834451,246.4407,0.14688762,0.28290588,2,0.10341358,107.71933,16.271734,0,ISIC_0025116.jpg
0.021312434,3.4362679,0.12348259,7.5471954,0.7886629,0.059816215,2,0.003210965,118.24513,19.777674,0,ISIC_0025117.jpg
0.020192385,3.636474,1.5671972,101.72926,0.50665313,0.11005279,3,0.021888094,97.258125,18.20009,0,ISIC_0025118.jpg
0.020788262,4.9607067,1.9984301,150.61752,0.23233105,0.1964901,1,0.055445734,137.61095,12.062064,0,ISIC_0025119.jpg
0.012939979,4.697605,0.30119726,30.741272,0.405195,0.11336604,2,0.007869245,109.42823,19.72439,0,ISIC_0025120.jpg
0.019708222,3.4554863,2.4792845,166.43184,0.46316984,0.10880348,2,0.03748075,103.46251,24.595213,0,ISIC_0025122.jpg
0.016951434,3.9863214,0.9160499,70.18082,0.49513847,0.09078819,2,0.013678175,127.71474,20.930334,0,ISIC_0025123.jpg
0.015437042,3.719025,0.5503032,45.877686,0.6149767,0.06770075,1,0.004839328,157.22072,7.76042,0,ISIC_0025124.jpg
0.016223198,4.964905,1.429887,119.65549,0.29154542,0.15153031,1,0.026035616,154.15344,8.886487,0,ISIC_0025125.jpg
0.017988931,3.0045342,2.2021198,159.65091,0.61594105,0.07687976,3,0.036217805,74.56028,14.049483,0,ISIC_0025126.jpg
0.022925133,3.5472622,1.5373352,87.15645,0.53606594,0.08433953,2,0.021378167,111.24152,16.378094,0,ISIC_0025129.jpg
0.02487441,5.297955,3.6326454,214.36691,0.18093994,0.20181315,4,0.055002354,92.970985,21.850533,0,ISIC_0025133.jpg
0.035440072,5.8448954,4.2165775,198.7497,0.12791799,0.38887468,2,0.12925915,162.68738,17.306711,0,ISIC_0025134.jpg
0.019814786,6.03951,1.6042907,118.177734,0.186491,0.21670799,1,0.034308735,142.54247,11.06249,0,ISIC_0025135.jpg
0.015220308,4.2140126,0.32116303,27.136383,0.5112945,0.087881856,3,0.004723793,95.13623,18.627678,0,ISIC_0025137.jpg
0.02033575,2.995712,2.015868,131.93394,0.6288999,0.100452796,1,0.03567949,131.91693,17.457474,0,ISIC_0025138.jpg
0.019063521,3.6687787,3.28727,223.17801,0.3804588,0.08507819,3,0.049173582,103.51546,13.837411,0,ISIC_0025139.jpg
0.029381761,2.9738936,1.672093,74.68382,0.69304836,0.082511425,2,0.02664026,76.27715,24.93596,0,ISIC_0025141.jpg
0.01278754,2.947019,3.3579292,340.6564,0.521332,0.06941056,3,0.06256859,98.41863,21.760925,0,ISIC_0025142.jpg
0.013817924,3.9954817,0.80712914,77.40811,0.49417198,0.112536125,3,0.01212049,109.34944,21.677479,0,ISIC_0025143.jpg
0.029892763,3.2684503,1.588702,68.54808,0.6137173,0.055795506,1,0.020064494,125.57591,12.63932,0,ISIC_0025146.jpg
0.023993546,3.070638,2.1129963,117.892044,0.58974963,0.10793373,1,0.04138911,135.05147,16.346241,0,ISIC_0025147.jpg
0.021439943,3.8218136,1.6969802,106.13005,0.4443365,0.12384348,2,0.028612286,119.90891,9.744335,0,ISIC_0025148.jpg
0.013434136,3.3663995,0.7478471,71.82947,0.7031619,0.04807042,2,0.006401102,134.13081,16.28706,0,ISIC_0025149.jpg
0.017981613,4.917184,1.9513273,147.61984,0.27351967,0.15392825,1,0.033470895,138.03932,11.636529,0,ISIC_0025150.jpg
0.012234658,4.1834435,0.4230492,45.862152,0.49164456,0.09703361,3,0.007156097,106.07661,17.065723,0,ISIC_0025151.jpg
0.028314179,3.2824898,1.3559353,67.615585,0.5845546,0.14667921,2,0.02601354,115.447754,19.627562,0,ISIC_0025152.jpg
0.051001508,2.7460947,6.584776,175.35825,0.36108127,0.15039341,2,0.14656016,117.00482,11.902378,0,ISIC_0025156.jpg
0.021339517,3.552765,0.67053545,41.02353,0.6414999,0.074195296,2,0.00767312,121.98307,27.082079,0,ISIC_0025158.jpg
0.024627306,3.3445773,2.1161554,111.65173,0.5295219,0.06456783,3,0.031355727,104.52266,17.695133,0,ISIC_0025159.jpg
0.013998979,4.0701146,1.163645,105.62778,0.4642335,0.06462683,2,0.01059916,99.456245,21.662607,0,ISIC_0025160.jpg
0.014672264,3.5541701,0.3778848,33.38611,0.69366467,0.075904325,4,0.003900716,57.671795,29.599943,0,ISIC_0025161.jpg
0.014924634,4.675447,1.1892492,104.55115,0.3492871,0.114718765,2,0.017863518,111.83733,14.822063,0,ISIC_0025162.jpg
0.021766892,4.498003,1.73025,131.82504,0.27048266,0.21783924,2,0.045578323,83.762505,20.271765,0,ISIC_0025163.jpg
0.01904568,4.5132837,0.65146506,48.643036,0.37909058,0.1918959,2,0.021407554,136.10818,16.302126,0,ISIC_0025164.jpg
0.022637697,3.9105048,1.0027001,58.5224,0.4950281,0.093617894,2,0.015064706,115.92725,14.2226715,0,ISIC_0025165.jpg
0.01148825,4.292639,0.109661505,12.890961,0.4924043,0.12356729,1,0.013546699,148.86818,14.313538,0,ISIC_0025166.jpg
0.017818633,3.0822208,2.39178,175.63907,0.56920403,0.066136256,2,0.03577076,103.42809,14.7104845,0,ISIC_0025167.jpg
0.019039737,3.6734776,1.8070301,126.50638,0.46827897,0.11260663,3,0.023449546,76.48121,18.15213,0,ISIC_0025168.jpg
0.021460705,3.8086088,2.0961888,127.60045,0.42773396,0.113161735,2,0.03335906,104.410995,24.317505,0,ISIC_0025169.jpg
0.02086251,5.035989,0.6113288,39.148376,0.33073366,0.1313605,3,0.016899275,73.7956,27.439558,0,ISIC_0025170.jpg
0.026404373,4.4932714,1.7463764,87.922424,0.33717126,0.107181236,1,0.019823667,159.17572,15.178994,0,ISIC_0025171.jpg
0.01811052,3.5119073,0.40858856,29.717148,0.69290704,0.0808651,2,0.00635973,120.54701,12.658715,0,ISIC_0025172.jpg
0.015383389,3.4452255,1.3197683,114.4617,0.5737416,0.07043535,1,0.019258814,156.90123,16.697565,0,ISIC_0025173.jpg
0.0279288,3.3120515,2.595309,123.92897,0.48159757,0.15417346,2,0.047819752,81.40114,18.986473,0,ISIC_0025174.jpg
0.017001454,3.6983492,1.2639275,96.47269,0.5276594,0.06031828,1,0.014161211,127.86723,8.013855,0,ISIC_0025175.jpg
0.030607738,4.948428,5.141948,248.77522,0.16995174,0.21670917,1,0.15376948,133.87238,12.5655365,0,ISIC_0025176.jpg
0.04156514,4.5254183,1.1017979,37.406982,0.3496863,0.16910498,3,0.07887257,122.03688,19.500978,0,ISIC_0025177.jpg
0.028106432,3.9939418,1.819235,96.012085,0.36488232,0.22758749,3,0.051646106,136.656,30.935997,0,ISIC_0025179.jpg
0.0212739,3.5546072,0.68330693,43.74504,0.61250126,0.14300698,2,0.017112661,101.6067,30.400782,0,ISIC_0025181.jpg
0.014108115,3.0990994,2.8737812,266.96347,0.5179936,0.088498995,3,0.052107338,112.987976,15.7380905,0,ISIC_0025183.jpg
0.018440016,3.5786407,2.1651092,154.8519,0.4635528,0.10218505,2,0.0659713,90.151985,23.363598,0,ISIC_0025184.jpg
0.018851269,3.1258833,1.7495505,120.92445,0.6328439,0.06905621,3,0.02548161,81.879295,18.391043,0,ISIC_0025185.jpg
0.01701872,3.495048,1.9782939,149.80215,0.5097427,0.062774606,2,0.028507834,124.69105,15.140024,0,ISIC_0025186.jpg
0.016429327,4.226585,1.3963095,115.388245,0.38945898,0.14056419,3,0.02268174,109.12127,13.3430195,0,ISIC_0025187.jpg
0.011075323,4.2290697,1.2675138,153.76154,0.40236646,0.13166128,1,0.018516291,123.56262,8.6491785,0,ISIC_0025189.jpg
0.014732513,3.816499,0.38017413,33.592377,0.60270613,0.05855318,3,0.003880064,99.0375,19.173576,0,ISIC_0025190.jpg
0.012258131,3.9913447,1.4190769,150.80344,0.44671547,0.085726224,3,0.01511657,106.70817,12.186392,0,ISIC_0025191.jpg
0.016462643,4.119182,4.135242,334.93637,0.2771738,0.092707045,3,0.07189556,102.75278,18.932323,0,ISIC_0025192.jpg
0.028698653,3.9979658,0.6499206,29.000458,0.5280928,0.0685932,2,0.00636394,145.5618,14.623232,0,ISIC_0025193.jpg
0.009674342,3.6949818,1.1729463,159.02206,0.5326645,0.07996708,2,0.014430366,111.27921,10.585774,0,ISIC_0025194.jpg
0.024543054,3.1150968,1.1186931,59.202194,0.733592,0.07529253,2,0.013764881,78.265305,28.129639,0,ISIC_0025198.jpg
0.016645527,3.7298074,0.77939135,60.622223,0.57710034,0.08132021,3,0.009560821,114.729385,19.72592,0,ISIC_0025200.jpg
0.025922421,3.2773032,1.4535248,73.61235,0.6173811,0.07542693,3,0.018906236,93.87069,21.818407,0,ISIC_0025201.jpg
0.017961834,3.980612,0.5362229,38.613464,0.5403593,0.06697521,1,0.00566795,117.886086,13.562337,0,ISIC_0025202.jpg
0.017315065,3.039594,2.082337,157.8632,0.61490434,0.09099695,3,0.039007,97.00499,19.262468,0,ISIC_0025203.jpg
0.014007568,3.8164802,2.809858,258.1973,0.3860506,0.092184305,2,0.038597655,114.313126,15.173319,0,ISIC_0025204.jpg
0.018572876,5.1730404,0.7099971,49.978943,0.3158303,0.112598605,3,0.010998899,110.53358,13.020343,0,ISIC_0025205.jpg
0.015458128,4.053953,1.4896641,129.7067,0.41543967,0.13042343,3,0.024476314,110.739494,10.981333,0,ISIC_0025206.jpg
0.023565238,3.0827649,1.1297581,61.549072,0.7537379,0.041118976,3,0.011677959,76.49659,26.242157,0,ISIC_0025207.jpg
0.020968467,6.5222807,2.6321452,190.09164,0.1389826,0.26938534,1,0.05347174,147.02658,16.71355,0,ISIC_0025208.jpg
0.016193407,3.9869957,2.7222497,225.31161,0.3505077,0.1374936,2,0.045821846,93.231865,18.779003,0,ISIC_0025210.jpg
0.034266014,4.1862264,1.6195859,63.590378,0.38430333,0.13438621,3,0.02867653,100.19874,16.341484,0,ISIC_0025211.jpg
0.01416178,4.6126547,0.7009882,66.390594,0.3822556,0.11300204,3,0.010519447,105.687294,13.477762,0,ISIC_0025212.jpg
0.019109251,3.160557,1.169138,78.67738,0.7141051,0.047331806,3,0.01258366,73.07763,22.899845,0,ISIC_0025213.jpg
0.029586993,6.4180036,1.8477975,143.96722,0.10275807,0.4190035,2,0.16241266,119.42377,12.829885,0,ISIC_0025214.jpg
0.030388141,2.6594262,4.2873783,196.92484,0.48733208,0.13351902,3,0.096627384,103.02978,16.829802,0,ISIC_0025215.jpg
0.017511696,3.9418933,2.715767,205.24866,0.36179984,0.097954944,1,0.037792657,120.553856,12.129808,0,ISIC_0025216.jpg
0.013922983,3.1117475,2.4485543,232.74838,0.54878086,0.09873753,3,0.038802456,85.899414,18.316292,0,ISIC_0025217.jpg
0.017604273,3.8577929,3.5964184,271.4818,0.32883775,0.10907855,1,0.059645686,134.98912,9.593916,0,ISIC_0025218.jpg
0.014434622,3.5819533,0.3850601,34.26236,0.68854636,0.03738567,2,0.002492989,117.28918,17.081856,0,ISIC_0025220.jpg
0.01516862,3.666438,0.9708149,83.42844,0.5669986,0.06610673,3,0.010760808,83.506256,16.555668,0,ISIC_0025221.jpg
0.019700306,5.2220783,2.7309067,185.10266,0.22659929,0.15282837,1,0.06386768,115.407265,14.0738535,0,ISIC_0025224.jpg
0.01997747,4.0054107,1.1191074,78.74509,0.43553048,0.14426689,2,0.016929599,135.03923,19.99482,0,ISIC_0025225.jpg
0.0228499,3.003859,2.885661,167.72102,0.5348413,0.1103346,3,0.05560852,84.21997,23.746632,0,ISIC_0025226.jpg
0.018909527,4.5351243,2.1096787,159.53433,0.29162255,0.16793135,2,0.035451747,123.342766,27.830153,0,ISIC_0025227.jpg
0.018800335,3.1314027,2.6276107,194.33551,0.5011493,0.14672531,1,0.053460684,134.37636,18.332573,0,ISIC_0025228.jpg
0.021152472,3.7557092,1.6706947,106.42462,0.4576154,0.10599785,1,0.025472134,159.2019,11.826276,0,ISIC_0025229.jpg
0.022903448,4.4591756,6.184169,407.6426,0.17537962,0.21480682,1,0.18832289,130.02164,7.1355796,0,ISIC_0025230.jpg
0.015765438,4.1906753,1.3568398,111.73996,0.41633454,0.10156648,2,0.0165277,138.85461,19.860947,0,ISIC_0025231.jpg
0.012442346,3.4996016,2.3549526,246.48877,0.47095695,0.088120915,1,0.034610536,128.25356,13.127271,0,ISIC_0025232.jpg
